5.750020000000048981e-01,8.525002000000000635e+00,2.000000000000000000e+00,2.976443976175164430e+00
-2.499799999999652300e-02,8.625002000000002056e+00,2.000000000000000000e+00,3.064820762320008551e+00
-6.749979999999951019e-01,8.675002000000006319e+00,2.000000000000000000e+00,3.058451421701356754e+00
-1.274997999999996523e+00,8.725002000000003477e+00,2.000000000000000000e+00,3.141592653589793116e+00
-1.924997999999995102e+00,8.725002000000003477e+00,2.000000000000000000e+00,-3.058451421701356754e+00
-2.524997999999996523e+00,8.675002000000006319e+00,2.000000000000000000e+00,-3.064820762320008551e+00
-3.174997999999995102e+00,8.625002000000002056e+00,2.000000000000000000e+00,3.141592653589793116e+00
-3.774997999999996523e+00,8.625002000000002056e+00,2.000000000000000000e+00,-3.064820762320019210e+00
-4.424997999999995102e+00,8.575002000000004898e+00,2.000000000000000000e+00,3.141592653589793116e+00
-5.024997999999996523e+00,8.575002000000004898e+00,2.000000000000000000e+00,-3.064820762320008551e+00
-5.674997999999995102e+00,8.525002000000000635e+00,2.000000000000000000e+00,3.141592653589793116e+00
-6.274997999999996523e+00,8.525002000000000635e+00,2.000000000000000000e+00,3.064820762320008551e+00
-6.924997999999995102e+00,8.575002000000004898e+00,2.000000000000000000e+00,3.058451421701356754e+00
-7.524997999999996523e+00,8.625002000000002056e+00,2.000000000000000000e+00,2.988943325194525436e+00
-8.174997999999995102e+00,8.725002000000003477e+00,2.000000000000000000e+00,3.058451421701356754e+00
-8.774997999999996523e+00,8.775002000000000635e+00,2.000000000000000000e+00,3.064820762320008551e+00
-9.424997999999995102e+00,8.825002000000004898e+00,2.000000000000000000e+00,-3.058451421701345208e+00
-1.002499799999999652e+01,8.775002000000000635e+00,2.000000000000000000e+00,-3.064820762320019210e+00
-1.067499799999999510e+01,8.725002000000003477e+00,2.000000000000000000e+00,3.058451421701356754e+00
-1.127499799999999652e+01,8.775002000000000635e+00,2.000000000000000000e+00,3.064820762320008551e+00
-1.192499799999999510e+01,8.825002000000004898e+00,2.000000000000000000e+00,2.988943325194525436e+00
-1.257499799999999368e+01,8.925002000000006319e+00,2.000000000000000000e+00,-3.058451421701345208e+00
-1.317499799999999510e+01,8.875002000000002056e+00,2.000000000000000000e+00,-2.875340604438872294e+00
-1.372499799999999937e+01,8.725002000000003477e+00,2.000000000000000000e+00,-2.356194490192344837e+00
-1.407499800000000079e+01,8.375002000000002056e+00,2.000000000000000000e+00,-1.837048375945820933e+00
-1.422499799999999937e+01,7.825002000000004898e+00,2.000000000000000000e+00,-1.570796326794896558e+00
-1.422499799999999937e+01,7.075002000000004898e+00,2.000000000000000000e+00,-1.438244794498220847e+00
-1.412499799999999794e+01,6.325002000000004898e+00,2.000000000000000000e+00,-1.428899272190731207e+00
-1.402499799999999652e+01,5.625002000000002056e+00,2.000000000000000000e+00,-1.343997478741012275e+00
-1.387499799999999794e+01,4.975002000000003477e+00,2.000000000000000000e+00,-1.249045772398250875e+00
-1.367499799999999510e+01,4.375002000000002056e+00,2.000000000000000000e+00,-1.405647649380279418e+00
-1.357499800000000079e+01,3.775002000000000635e+00,2.000000000000000000e+00,-1.653937558683334030e+00
-1.362499799999999794e+01,3.175002000000006319e+00,2.000000000000000000e+00,-1.723445655190162684e+00
-1.372499799999999937e+01,2.525002000000000635e+00,2.000000000000000000e+00,-1.723445655190164238e+00
-1.382499800000000079e+01,1.875002000000002056e+00,2.000000000000000000e+00,-1.723445655190153580e+00
-1.392499799999999510e+01,1.225002000000003477e+00,2.000000000000000000e+00,-1.570796326794896558e+00
-1.392499799999999510e+01,5.250020000000006348e-01,2.000000000000000000e+00,-1.279339532317032235e+00
-1.377499799999999652e+01,2.500200000000063483e-02,2.000000000000000000e+00,-5.585993153435639957e-01
-1.337499799999999794e+01,-2.249979999999993652e-01,2.000000000000000000e+00,-7.677189126977386480e-02
-1.272499799999999937e+01,-2.749979999999965230e-01,2.000000000000000000e+00,1.418970546041653513e-01
-1.202499799999999652e+01,-1.749979999999951019e-01,2.000000000000000000e+00,7.130746478528600385e-02
-1.132499799999999368e+01,-1.249979999999979441e-01,2.000000000000000000e+00,1.526493283952676250e-01
-1.067499799999999510e+01,-2.499799999999652300e-02,2.000000000000000000e+00,0.000000000000000000e+00
-1.002499799999999652e+01,-2.499799999999652300e-02,2.000000000000000000e+00,8.314123188843633439e-02
-9.424997999999995102e+00,2.500200000000063483e-02,2.000000000000000000e+00,0.000000000000000000e+00
-8.774997999999996523e+00,2.500200000000063483e-02,2.000000000000000000e+00,-8.314123188843633439e-02
-8.174997999999995102e+00,-2.499799999999652300e-02,2.000000000000000000e+00,-8.314123188843633439e-02
-7.574997999999993681e+00,-7.499799999999368083e-02,2.000000000000000000e+00,-1.526493283952676250e-01
-6.924997999999995102e+00,-1.749979999999951019e-01,2.000000000000000000e+00,-8.314123188844808887e-02
-6.324997999999993681e+00,-2.249979999999993652e-01,2.000000000000000000e+00,-1.651486774146191661e-01
-5.724997999999999365e+00,-3.249979999999936808e-01,2.000000000000000000e+00,-7.677189126978388456e-02
-5.074997999999993681e+00,-3.749979999999979441e-01,2.000000000000000000e+00,0.000000000000000000e+00
-4.474997999999999365e+00,-3.749979999999979441e-01,2.000000000000000000e+00,0.000000000000000000e+00
-3.824997999999993681e+00,-3.749979999999979441e-01,2.000000000000000000e+00,-7.677189126977386480e-02
-3.174997999999995102e+00,-4.249979999999951019e-01,2.000000000000000000e+00,8.314123188843633439e-02
-2.574997999999993681e+00,-3.749979999999979441e-01,2.000000000000000000e+00,0.000000000000000000e+00
-1.924997999999995102e+00,-3.749979999999979441e-01,2.000000000000000000e+00,0.000000000000000000e+00
-1.324997999999993681e+00,-3.749979999999979441e-01,2.000000000000000000e+00,0.000000000000000000e+00
-6.749979999999951019e-01,-3.749979999999979441e-01,2.000000000000000000e+00,8.314123188844808887e-02
-7.499799999999368083e-02,-3.249979999999936808e-01,2.000000000000000000e+00,0.000000000000000000e+00
5.750020000000048981e-01,-3.249979999999936808e-01,2.000000000000000000e+00,0.000000000000000000e+00
1.175002000000006319e+00,-3.249979999999936808e-01,2.000000000000000000e+00,0.000000000000000000e+00
1.825002000000004898e+00,-3.249979999999936808e-01,2.000000000000000000e+00,8.314123188843633439e-02
2.425002000000006319e+00,-2.749979999999965230e-01,2.000000000000000000e+00,0.000000000000000000e+00
3.075002000000004898e+00,-2.749979999999965230e-01,2.000000000000000000e+00,0.000000000000000000e+00
3.675002000000006319e+00,-2.749979999999965230e-01,2.000000000000000000e+00,0.000000000000000000e+00
4.325002000000004898e+00,-2.749979999999965230e-01,2.000000000000000000e+00,8.314123188843633439e-02
4.925002000000006319e+00,-2.249979999999993652e-01,2.000000000000000000e+00,-7.677189126977386480e-02
5.575002000000004898e+00,-2.749979999999965230e-01,2.000000000000000000e+00,0.000000000000000000e+00
6.175002000000006319e+00,-2.749979999999965230e-01,2.000000000000000000e+00,0.000000000000000000e+00
6.825002000000004898e+00,-2.749979999999965230e-01,2.000000000000000000e+00,0.000000000000000000e+00
7.425002000000006319e+00,-2.749979999999965230e-01,2.000000000000000000e+00,0.000000000000000000e+00
